"index","Events","Location","Fighter1","Fighter2","Winner","fighter1_odds","fighter2_odds","Favourite","Label"
"665","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Arman Tsarukyan","Mateusz Gamrot","Mateusz Gamrot","1.43","3.25","f1","Underdog"
"666","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Neil Magny","Shavkat Rakhmonov","Shavkat Rakhmonov","5","1.23","f2","Favourite"
"667","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Josh Parisian","Alan Baudot","Josh Parisian","1.9","2.16","f1","Favourite"
"668","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Thiago Moises","Christos Giagos","Thiago Moises","1.44","3.2","f1","Favourite"
"669","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Umar Nurmagomedov","Nathan Maness","Umar Nurmagomedov","1.11","8","f1","Favourite"
"670","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Chris Curtis","Rodolfo Vieira","Chris Curtis","1.93","2.1","f1","Favourite"
"671","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Tafon Nchukwi","Carlos Ulberg","Carlos Ulberg","1.74","2.35","f1","Underdog"
"672","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","T.J. Brown","Yilan Sha","Yilan Sha","1.5","2.87","f1","Underdog"
"673","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Raulian Paiva","Sergey Morozov","Sergey Morozov","2.45","1.65","f2","Favourite"
"674","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Cody Durden","J.P. Buys","Cody Durden","2","1.93","f2","Underdog"
"675","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Brian Kelleher","Mario Bautista","Mario Bautista","2.75","1.57","f2","Favourite"
"676","UFC Fight Night: Tsarukyan vs. Gamrot","Las Vegas; 25th Jun 2022","Jinh Yu Frey","Vanessa Demopoulos","Vanessa Demopoulos","1.45","3","f1","Underdog"
"677","UFC 276","Las Vegas; 2nd Jul 2022","Israel Adesanya","Jared Cannonier","Israel Adesanya","1.2","5.6","f1","Favourite"
"678","UFC 276","Las Vegas; 2nd Jul 2022","Alex Volkanovski","Max Holloway","Alex Volkanovski","1.57","2.72","f1","Favourite"
"679","UFC 276","Las Vegas; 2nd Jul 2022","Sean Strickland","Alex Pereira","Alex Pereira","1.85","2.14","f1","Underdog"
"680","UFC 276","Las Vegas; 2nd Jul 2022","Robbie Lawler","Bryan Barberena","Bryan Barberena","2.02","2","f2","Favourite"
"681","UFC 276","Las Vegas; 2nd Jul 2022","Brad Riddell","Jalin Turner","Jalin Turner","2.4","1.67","f2","Favourite"
"682","UFC 276","Las Vegas; 2nd Jul 2022","Donald Cerrone","Jim Miller","Jim Miller","2.65","1.57","f2","Favourite"
"683","UFC 276","Las Vegas; 2nd Jul 2022","Ian Garry","Gabriel Green","Ian Garry","Infinity","Infinity","f1","Favourite"
"684","UFC 276","Las Vegas; 2nd Jul 2022","Brad Tavares","Dricus Du Plessis","Dricus Du Plessis","2.6","1.62","f2","Favourite"
"685","UFC 276","Las Vegas; 2nd Jul 2022","Andre Muniz","Urijah Hall","Andre Muniz","Infinity","Infinity","f1","Favourite"
"686","UFC 276","Las Vegas; 2nd Jul 2022","Jessica Eye","Maycee Barber","Maycee Barber","3.75","1.33","f2","Favourite"
"687","UFC 276","Las Vegas; 2nd Jul 2022","Jessica-Rose Clark","Julija Stoliarenko","Julija Stoliarenko","1.69","2.35","f1","Underdog"
"688","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Rafael dos Anjos","Rafael Fiziev","Rafael Fiziev","2.84","1.5","f2","Favourite"
"689","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Caio Borralho","Armen Petrosyan","Caio Borralho","1.44","3.3","f1","Favourite"
"690","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Said Nurmagomedov","Douglas Silva de Andrade","Said Nurmagomedov","1.22","4.8","f1","Favourite"
"691","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Chase Sherman","Jared Vanderaa","Chase Sherman","2.98","1.48","f2","Underdog"
"692","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Aiemann Zahabi","Ricky Turcios","Aiemann Zahabi","3.1","1.51","f2","Underdog"
"693","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Michael Johnson","Jamie Mullarkey","Jamie Mullarkey","2.95","1.44","f2","Favourite"
"694","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Tresean Gore","Cody Brundage","Cody Brundage","1.8","2.4","f1","Underdog"
"695","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Antonina Shevchenko","Cortney Casey","Antonina Shevchenko","1.58","2.57","f1","Favourite"
"696","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Garrett Armfield","David Onama","David Onama","7.1","1.13","f2","Favourite"
"697","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Karl Roberson","Kennedy Nzechukwu","Kennedy Nzechukwu","2.46","1.63","f2","Favourite"
"698","UFC Fight Night: Dos Anjos vs. Fiziev","Las Vegas; 9th Jul 2022","Ronnie Lawrence","Saidyokub Kakhramonov","Saidyokub Kakhramonov","1.83","2.12","f1","Underdog"
"699","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Brian Ortega","Yair Rodriguez","Yair Rodriguez","1.57","2.7","f1","Underdog"
"700","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Michelle Waterson","Amanda Lemos","Amanda Lemos","3.65","1.33","f2","Favourite"
"701","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Li Jingliang","Muslim Salikhov","Li Jingliang","2.36","1.7","f2","Underdog"
"702","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Matt Schnell","Su Mudaerji","Matt Schnell","3.25","1.38","f2","Underdog"
"703","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Shane Burgos","Charles Jourdain","Shane Burgos","1.6","2.6","f1","Favourite"
"704","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Lauren Murphy","Miesha Tate","Lauren Murphy","2.8","1.5","f2","Underdog"
"705","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Punahele Soriano","Dalcha Lungiambula","Punahele Soriano","1.44","3.3","f1","Favourite"
"706","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Ricky Simon","Jack Shore","Ricky Simon","2.64","1.59","f2","Underdog"
"707","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Herbert Burns","Bill Algeo","Bill Algeo","2.85","1.5","f2","Favourite"
"708","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Dustin Jacoby","Da Woon Jung","Dustin Jacoby","2.2","1.83","f2","Underdog"
"709","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Dwight Grant","Dustin Stoltzfus","Dustin Stoltzfus","2.25","1.83","f2","Favourite"
"710","UFC Fight Night: Ortega vs. Rodriguez","Long Island; 16th Jul 2022","Jessica Penne","Emily Ducote","Emily Ducote","2.54","1.65","f2","Favourite"
"711","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Curtis Blaydes","Tom Aspinall","Curtis Blaydes","2.35","1.74","f2","Underdog"
"712","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Chris Curtis","Jack Hermansson","Jack Hermansson","1.96","1.95","f2","Favourite"
"713","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Paddy Pimblett","Jordan Leavitt","Paddy Pimblett","1.41","3.5","f1","Favourite"
"714","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Alexander Gustafsson","Nikita Krylov","Nikita Krylov","2.8","1.53","f2","Favourite"
"715","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Molly McCann","Hannah Goldy","Molly McCann","1.25","5","f1","Favourite"
"716","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Paul Craig","Volkan Oezdemir","Volkan Oezdemir","2.32","1.75","f2","Favourite"
"717","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Mason Jones","Ludovit Klein","Ludovit Klein","1.26","4.7","f1","Underdog"
"718","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Marc Diakiese","Damir Hadzovic","Marc Diakiese","1.29","4.5","f1","Favourite"
"719","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Nathaniel Wood","Charles Rosa","Nathaniel Wood","1.19","5.5","f1","Favourite"
"720","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Makwan Amirkhani","Jonathan Pearce","Jonathan Pearce","2.65","1.69","f2","Favourite"
"721","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Muhammad Mokaev","Charles Johnson","Muhammad Mokaev","1.24","5.1","f1","Favourite"
"722","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Jai Herbert","Kyle Nelson","Jai Herbert","1.37","3.48","f1","Favourite"
"723","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Mandy Bohm","Victoria Leonardo","Victoria Leonardo","1.91","2","f1","Underdog"
"724","UFC Fight Night: Blaydes vs. Aspinall","London; 23rd Jul 2022","Nicolas Dalby","Claudio Silva","Nicolas Dalby","1.49","3.05","f1","Favourite"
"725","UFC 277","Dallas; 30th Jul 2022","Amanda Nunes","Julianna Pena","Amanda Nunes","1.41","3.3","f1","Favourite"
"726","UFC 277","Dallas; 30th Jul 2022","Brandon Moreno","Kai Kara-France","Brandon Moreno","1.5","2.8","f1","Favourite"
"727","UFC 277","Dallas; 30th Jul 2022","Derrick Lewis","Sergey Pavlovich","Sergey Pavlovich","2.35","2.02","f2","Favourite"
"728","UFC 277","Dallas; 30th Jul 2022","Alex Perez","Alexandre Pantoja","Alexandre Pantoja","2.7","1.64","f2","Favourite"
"729","UFC 277","Dallas; 30th Jul 2022","Magomed Ankalaev","Anthony Smith","Magomed Ankalaev","1.21","5.6","f1","Favourite"
"730","UFC 277","Dallas; 30th Jul 2022","Alex Morono","Matt Semelsberger","Alex Morono","2.65","1.62","f2","Underdog"
"731","UFC 277","Dallas; 30th Jul 2022","Drew Dober","Rafael Alves","Drew Dober","1.61","2.9","f1","Favourite"
"732","UFC 277","Dallas; 30th Jul 2022","Hamdy Abdelwahab","Don'tale Mayes","Hamdy Abdelwahab","2.95","1.87","f2","Underdog"
"733","UFC 277","Dallas; 30th Jul 2022","Rafa Garcia","Drakkar Klose","Drakkar Klose","2.87","1.5","f2","Favourite"
"734","UFC 277","Dallas; 30th Jul 2022","Adam Fugitt","Michael Morales","Michael Morales","6","1.17","f2","Favourite"
"735","UFC 277","Dallas; 30th Jul 2022","Joselyne Edwards","Ji Yeon Kim","Joselyne Edwards","1.83","2.15","f1","Favourite"
"736","UFC 277","Dallas; 30th Jul 2022","Nick Negumereanu","Ihor Potieria","Nick Negumereanu","2.37","2.2","f2","Underdog"
"737","UFC 277","Dallas; 30th Jul 2022","Orion Cosce","Mike Mathetha","Orion Cosce","1.5","2.75","f1","Favourite"
"738","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Thiago Santos","Jamahal Hill","Jamahal Hill","3.85","1.38","f2","Favourite"
"739","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Vicente Luque","Geoff Neal","Geoff Neal","1.62","2.8","f1","Underdog"
"740","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Mohammed Usman","Zac Pauga","Mohammed Usman","3.4","1.36","f2","Underdog"
"741","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Brogan Walker","Juliana Miller","Juliana Miller","2.2","1.74","f2","Favourite"
"742","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Augusto Sakai","Sergey Spivak","Sergey Spivak","3.8","1.45","f2","Favourite"
"743","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Terrance McKinney","Erick Gonzalez","Terrance McKinney","1.12","8.5","f1","Favourite"
"744","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Michal Oleksiejczuk","Sam Alvey","Michal Oleksiejczuk","1.25","6.2","f1","Favourite"
"745","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Takashi Sato","Bryan Battle","Bryan Battle","3.7","1.45","f2","Favourite"
"746","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Cory McKenna","Miranda Granger","Cory McKenna","1.53","2.76","f1","Favourite"
"747","UFC Fight Night: Santos vs. Hill","Las Vegas; 6th Aug 2022","Mayra Bueno Silva","Stephanie Egger","Mayra Bueno Silva","2.15","2.5","f1","Favourite"
"748","UFC 278","Utah; 20th Aug 2022","Kamaru Usman","Leon Edwards","Leon Edwards","1.32","4","f1","Underdog"
"749","UFC 278","Utah; 20th Aug 2022","Paulo Costa","Luke Rockhold","Paulo Costa","1.3","4.1","f1","Favourite"
"750","UFC 278","Utah; 20th Aug 2022","Jose Aldo","Merab Dvalishvili","Merab Dvalishvili","2.45","1.8","f2","Favourite"
"751","UFC 278","Utah; 20th Aug 2022","Lucie Pudilova","Yanan Wu","Lucie Pudilova","1.72","2.35","f1","Favourite"
"752","UFC 278","Utah; 20th Aug 2022","Tyson Pedro","Harry Hunsucker","Tyson Pedro","1.13","7.6","f1","Favourite"
"753","UFC 278","Utah; 20th Aug 2022","Alexander Romanov","Marcin Tybura","Marcin Tybura","1.32","4","f1","Underdog"
"754","UFC 278","Utah; 20th Aug 2022","Jared Gordon","Leonardo Santos","Jared Gordon","1.38","3.4","f1","Favourite"
"755","UFC 278","Utah; 20th Aug 2022","A.J. Fletcher","Ange Loosa","Ange Loosa","1.62","2.43","f1","Underdog"
"756","UFC 278","Utah; 20th Aug 2022","Amir Albazi","Francisco Figueiredo","Amir Albazi","1.22","5.1","f1","Favourite"
"757","UFC 278","Utah; 20th Aug 2022","Qileng Aori","Jay Perrin","Qileng Aori","1.74","2.15","f1","Favourite"
"758","UFC 278","Utah; 20th Aug 2022","Victor Altamirano","Daniel Lacerda","Victor Altamirano","1.65","2.45","f1","Favourite"
"759","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Ciryl Gane","Tai Tuivasa","Ciryl Gane","1.21","5.25","f1","Favourite"
"760","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Robert Whittaker","Marvin Vettori","Robert Whittaker","1.5","2.9","f1","Favourite"
"761","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Joaquin Buckley","Nassourdine Imavov","Nassourdine Imavov","3.15","1.42","f2","Favourite"
"762","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Alessio Di Chirico","Roman Kopylov","Roman Kopylov","2","1.93","f2","Favourite"
"763","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Jarno Errens","William Gomis","William Gomis","3","1.47","f2","Favourite"
"764","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Charles Jourdain","Nathaniel Wood","Nathaniel Wood","1.71","2.3","f1","Underdog"
"765","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Dustin Stoltzfus","Abusupiyan Magomedov","Abusupiyan Magomedov","3.55","1.36","f2","Favourite"
"766","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Nasrat Haqparast","John Makdessi","Nasrat Haqparast","1.44","3.2","f1","Favourite"
"767","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Fares Ziam","Michal Figlak","Fares Ziam","2.83","1.54","f2","Underdog"
"768","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Gabriel Miranda","Benoit Saint-Denis","Benoit Saint-Denis","3.8","1.34","f2","Favourite"
"769","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Christian Quinonez","Khalid Taha","Christian Quinonez","2.06","1.91","f2","Underdog"
"770","UFC Fight Night: Gane vs. Tuivasa","Paris; 3rd Sep 2022","Stephanie Egger","Ailin Perez","Stephanie Egger","1.4","3.25","f1","Favourite"
"771","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Cory Sandhagen","Yadong Song","Cory Sandhagen","1.51","2.76","f1","Favourite"
"772","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Gregory Rodrigues","Chidi Njokuani","Gregory Rodrigues","2.12","1.81","f2","Underdog"
"773","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Andre Fili","Bill Algeo","Andre Fili","1.8","2.15","f1","Favourite"
"774","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Alen Amedovski","Joe Pyfer","Joe Pyfer","5.5","1.2","f2","Favourite"
"775","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Rodrigo Nascimento Ferreira","Tanner Boser","Rodrigo Nascimento Ferreira","Infinity","Infinity","f1","Favourite"
"776","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Anthony Hernandez","Marc-Andre Barriault","Anthony Hernandez","1.5","2.85","f1","Favourite"
"777","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Damon Jackson","Pat Sabatini","Damon Jackson","2.85","1.53","f2","Underdog"
"778","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Trevin Giles","Louis Cosce","Trevin Giles","1.5","2.87","f1","Favourite"
"779","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Denise Gomes","Loma Lookboonmee","Loma Lookboonmee","2.85","1.5","f2","Favourite"
"780","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Trey Ogden","Daniel Zellhuber","Trey Ogden","4.75","1.29","f2","Underdog"
"781","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Mariya Agapova","Gillian Robertson","Gillian Robertson","2.35","1.68","f2","Favourite"
"782","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Javid Basharat","Tony Gravely","Javid Basharat","1.64","2.5","f1","Favourite"
"783","UFC Fight Night: Sandhagen vs. Song","Las Vegas; 17th Sep 2022","Nikolas Motta","Cameron VanCamp","Nikolas Motta","1.76","2.4","f1","Favourite"
"784","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Mackenzie Dern","Yan Xiaonan","Yan Xiaonan","1.5","2.7","f1","Underdog"
"785","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Randy Brown","Francisco Trinaldo","Randy Brown","1.31","3.8","f1","Favourite"
"786","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Raoni Barcelos","Trevin Jones","Raoni Barcelos","1.4","3.2","f1","Favourite"
"787","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Sodiq Yusuff","Don Shainis","Sodiq Yusuff","1.11","8.5","f1","Favourite"
"788","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Mike Davis","Viacheslav Borshchev","Mike Davis","1.57","2.61","f1","Favourite"
"789","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","John Castaneda","Daniel Santos","Daniel Santos","1.56","2.67","f1","Underdog"
"790","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Aleksei Oleinik","Ilir Latifi","Ilir Latifi","2.8","1.56","f2","Favourite"
"791","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Joaquim Silva","Jesse Ronson","Joaquim Silva","1.81","2.2","f1","Favourite"
"792","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Brendan Allen","Krzysztof Jotko","Brendan Allen","2.06","1.91","f2","Underdog"
"793","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Julija Stoliarenko","Chelsea Chandler","Chelsea Chandler","1.8","2.13","f1","Underdog"
"794","UFC Fight Night: Dern vs. Yan","Las Vegas; 1st Oct 2022","Randy Costa","Guido Cannetti","Guido Cannetti","1.36","3.65","f1","Underdog"
"795","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Alexa Grasso","Viviane Araujo","Alexa Grasso","1.48","2.9","f1","Favourite"
"796","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Cub Swanson","Jonathan Martinez","Jonathan Martinez","2.9","1.49","f2","Favourite"
"797","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Dusko Todorovic","Jordan Wright","Dusko Todorovic","1.48","2.9","f1","Favourite"
"798","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Raphael Assuncao","Victor Henry","Raphael Assuncao","4.5","1.26","f2","Underdog"
"799","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Misha Cirkunov","Alonzo Menifield","Alonzo Menifield","2.8","1.53","f2","Favourite"
"800","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Mana Martinez","Brandon Davis","Mana Martinez","1.7","2.37","f1","Favourite"
"801","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Jacob Malkoun","Nick Maximov","Jacob Malkoun","2.2","1.77","f2","Underdog"
"802","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Lucas Alexander","Joanderson Brito","Joanderson Brito","4.65","1.28","f2","Favourite"
"803","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Piera Rodriguez","Sam Hughes","Piera Rodriguez","1.6","2.55","f1","Favourite"
"804","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Carlos Vergara","Tatsuro Taira","Tatsuro Taira","3.55","1.42","f2","Favourite"
"805","UFC Fight Night: Grasso vs. Araujo","Las Vegas; 15th Oct 2022","Mike Jackson","Pete Rodriguez","Pete Rodriguez","6.25","1.15","f2","Favourite"
"806","UFC Fight Night: Kattar vs. Allen","Las Vegas; 29th Oct 2022","Calvin Kattar","Arnold Allen","Arnold Allen","2.15","1.88","f2","Favourite"
"807","UFC Fight Night: Kattar vs. Allen","Las Vegas; 29th Oct 2022","Max Griffin","Tim Means","Max Griffin","1.54","2.66","f1","Favourite"
