Events,Location,Fighter1,Fighter2,Winner,fighter1_odds,fighter2_odds,Favourite,Label
UFC Fight Night: Sandhagen vs. Figueiredo,"Des Moines, Iowa; 3rd May 2025",Jeremy Stephens,Mason Jones,Mason Jones,5.75,1.18,f2,Favourite
UFC Fight Night: Sandhagen vs. Figueiredo,"Des Moines, Iowa; 3rd May 2025",Yana Santos,Miesha Tate,Yana Santos,2.35,1.69,f2,Underdog
UFC Fight Night: Sandhagen vs. Figueiredo,"Des Moines, Iowa; 3rd May 2025",Azamat Bekoev,Ryan Loder,Azamat Bekoev,1.3,3.75,f1,Favourite
UFC Fight Night: Sandhagen vs. Figueiredo,"Des Moines, Iowa; 3rd May 2025",Marina Alcalde Rodriguez,Gillian Robertson,Gillian Robertson,3.2,1.41,f2,Favourite
UFC Fight Night: Sandhagen vs. Figueiredo,"Des Moines, Iowa; 3rd May 2025",Gaston Bolanos,Quang Le,Quang Le,1.8,2.1,f1,Underdog
UFC Fight Night: Sandhagen vs. Figueiredo,"Des Moines, Iowa; 3rd May 2025",Don'tale Mayes,Thomas Petersen,Thomas Petersen,3.65,1.36,f2,Favourite
UFC Fight Night: Sandhagen vs. Figueiredo,"Des Moines, Iowa; 3rd May 2025",Juliana Miller,Ivana Petrovic,Juliana Miller,3.1,1.44,f2,Underdog
UFC 315,"Montreal, Quebec; 10th May 2025",Belal Muhammad,Jack Della Maddalena,Jack Della Maddalena,1.53,2.7,f1,Underdog
UFC 315,"Montreal, Quebec; 10th May 2025",Valentina Shevchenko,Manon Fiorot,Valentina Shevchenko,2.2,1.78,f2,Underdog
UFC 315,"Montreal, Quebec; 10th May 2025",Jose Aldo,Aiemann Zahabi,Aiemann Zahabi,1.56,2.6,f1,Underdog
UFC 315,"Montreal, Quebec; 10th May 2025",Alexa Grasso,Natalia Cristina da Silva,Natalia Cristina da Silva,3.05,1.43,f2,Favourite
UFC 315,"Montreal, Quebec; 10th May 2025",Benoit Saint-Denis,Kyle Prepolec,Benoit Saint-Denis,1.1,10.0,f1,Favourite
UFC 315,"Montreal, Quebec; 10th May 2025",Mike Malott,Charlie Radtke,Mike Malott,1.5,2.8,f1,Favourite
UFC 315,"Montreal, Quebec; 10th May 2025",Jessica Andrade,Jasmine Jasudavicius,Jasmine Jasudavicius,3.5,1.36,f2,Favourite
UFC 315,"Montreal, Quebec; 10th May 2025",Ion Cutelaba,Modestas Bukauskas,Modestas Bukauskas,1.91,1.94,f1,Underdog
UFC 315,"Montreal, Quebec; 10th May 2025",Navajo  Stirling,Ivan Erslan,Navajo  Stirling,1.33,3.85,f1,Favourite
UFC 315,"Montreal, Quebec; 10th May 2025",Bruno Silva,Marc-Andre Barriault,Marc-Andre Barriault,2.45,1.62,f2,Favourite
UFC 315,"Montreal, Quebec; 10th May 2025",Daniel Santos,Jung Young Lee,Daniel Santos,2.2,1.77,f2,Underdog
UFC 315,"Montreal, Quebec; 10th May 2025",Brad Katona,Bekzat Almakhan,Bekzat Almakhan,2.3,1.7,f2,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Gilbert Burns,Michael Morales,Michael Morales,5.1,1.21,f2,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Sodiq Yusuff,Mairon Santos,Mairon Santos,2.3,1.7,f2,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Nursulton Ruziboev,Dustin Stoltzfus,Nursulton Ruziboev,1.43,3.05,f1,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Julian Erosa,Melquizael Costa,Melquizael Costa,2.4,1.62,f2,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Matheus Camilo,Gabriel Green,Gabriel Green,1.52,2.76,f1,Underdog
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Thiago Moises,Jared Gordon,Jared Gordon,2.02,1.87,f2,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Yadier DelValle,Connor Matthews,Yadier DelValle,1.2,5.6,f1,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Luana Santos,Tainara Lisboa,Luana Santos,1.56,2.54,f1,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Denise Gomes,Elise Reed,Denise Gomes,1.19,6.0,f1,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Carlos Hernandez,Hyun Sung Park,Hyun Sung Park,2.64,1.53,f2,Favourite
UFC Fight Night: Burns vs. Morales,Las Vegas; 17th May 2025,Luana Pinheiro,Tecia Pennington,Tecia Pennington,3.6,1.31,f2,Favourite
UFC Fight Night: Gamrot vs. Klein,"Las Vegas, Nevada; 31st May 2025",Mateusz Gamrot,Ludovit Klein,Mateusz Gamrot,1.68,2.4,f1,Favourite
